id,user,uid,version,changeset,timestamp 
518902940,André Alvarenga,94659,2,55478937,2018-01-16T00:38:16Z
518902941,André Alvarenga,94659,2,55538092,2018-01-18T03:17:40Z
518902943,André Alvarenga,94659,3,67118160,2019-02-12T02:09:40Z
518902945,André Alvarenga,94659,1,51466222,2017-08-26T19:08:48Z
518902946,André Alvarenga,94659,2,55478937,2018-01-16T00:38:19Z
518902948,André Alvarenga,94659,2,55478937,2018-01-16T00:38:21Z
518958777,André Alvarenga,94659,1,51472325,2017-08-27T03:42:14Z
518958779,André Alvarenga,94659,1,51472325,2017-08-27T03:42:14Z
518959792,André Alvarenga,94659,1,51472433,2017-08-27T03:58:39Z
518959794,André Alvarenga,94659,1,51472433,2017-08-27T03:58:39Z
518959796,André Alvarenga,94659,2,52970310,2017-10-16T02:41:11Z
518959798,André Alvarenga,94659,1,51472433,2017-08-27T03:58:39Z
518959800,André Alvarenga,94659,2,52968771,2017-10-15T23:16:29Z
518959801,André Alvarenga,94659,2,61934203,2018-08-23T21:39:33Z
518959803,André Alvarenga,94659,2,53934029,2017-11-19T21:39:02Z
518959805,André Alvarenga,94659,2,52968771,2017-10-15T23:16:03Z
518959806,André Alvarenga,94659,2,59793848,2018-06-13T00:12:13Z
518959808,André Alvarenga,94659,2,54998501,2017-12-29T02:08:19Z
518959810,André Alvarenga,94659,1,51472433,2017-08-27T03:58:39Z
518959811,André Alvarenga,94659,1,51472433,2017-08-27T03:58:40Z
518959812,André Alvarenga,94659,2,61382957,2018-08-05T20:31:21Z
518959813,André Alvarenga,94659,1,51472433,2017-08-27T03:58:40Z
518959814,André Alvarenga,94659,2,61450367,2018-08-08T01:02:22Z
518959815,André Alvarenga,94659,1,51472433,2017-08-27T03:58:40Z
518959816,André Alvarenga,94659,1,51472433,2017-08-27T03:58:40Z
518959817,André Alvarenga,94659,1,51472433,2017-08-27T03:58:40Z
518959818,André Alvarenga,94659,1,51472433,2017-08-27T03:58:40Z
518959819,André Alvarenga,94659,1,51472433,2017-08-27T03:58:40Z
518959820,André Alvarenga,94659,1,51472433,2017-08-27T03:58:40Z
518959821,André Alvarenga,94659,1,51472433,2017-08-27T03:58:40Z
518959822,André Alvarenga,94659,2,60740528,2018-07-15T20:47:44Z
518959823,André Alvarenga,94659,1,51472433,2017-08-27T03:58:40Z
518959824,André Alvarenga,94659,2,52741886,2017-10-08T20:55:29Z
518959825,André Alvarenga,94659,1,51472433,2017-08-27T03:58:40Z
518959826,André Alvarenga,94659,1,51472433,2017-08-27T03:58:41Z
518959827,André Alvarenga,94659,1,51472433,2017-08-27T03:58:41Z
518959828,André Alvarenga,94659,1,51472433,2017-08-27T03:58:41Z
518959829,André Alvarenga,94659,1,51472433,2017-08-27T03:58:41Z
518959830,André Alvarenga,94659,1,51472433,2017-08-27T03:58:41Z
518959831,André Alvarenga,94659,1,51472433,2017-08-27T03:58:41Z
518959832,André Alvarenga,94659,2,59793848,2018-06-13T00:11:59Z
518959833,André Alvarenga,94659,1,51472433,2017-08-27T03:58:41Z
518959834,André Alvarenga,94659,1,51472433,2017-08-27T03:58:41Z
518959835,André Alvarenga,94659,1,51472433,2017-08-27T03:58:41Z
518959836,André Alvarenga,94659,2,57301611,2018-03-18T21:37:12Z
518959837,André Alvarenga,94659,1,51472433,2017-08-27T03:58:41Z
518959838,André Alvarenga,94659,1,51472433,2017-08-27T03:58:41Z
518959839,André Alvarenga,94659,1,51472433,2017-08-27T03:58:42Z
518959840,André Alvarenga,94659,1,51472433,2017-08-27T03:58:42Z
518959841,André Alvarenga,94659,1,51472433,2017-08-27T03:58:42Z
518959842,André Alvarenga,94659,1,51472433,2017-08-27T03:58:42Z
518959843,André Alvarenga,94659,2,53934029,2017-11-19T21:38:56Z
518959844,André Alvarenga,94659,1,51472433,2017-08-27T03:58:42Z
518959845,André Alvarenga,94659,1,51472433,2017-08-27T03:58:42Z
518959846,André Alvarenga,94659,2,67292808,2019-02-17T21:14:22Z
518959847,André Alvarenga,94659,1,51472433,2017-08-27T03:58:42Z
518959848,André Alvarenga,94659,1,51472433,2017-08-27T03:58:42Z
518959849,André Alvarenga,94659,1,51472433,2017-08-27T03:58:42Z
518959850,André Alvarenga,94659,1,51472433,2017-08-27T03:58:42Z
518959851,André Alvarenga,94659,1,51472433,2017-08-27T03:58:42Z
518959852,André Alvarenga,94659,1,51472433,2017-08-27T03:58:43Z
518959853,André Alvarenga,94659,2,63739516,2018-10-21T22:26:46Z
518959854,André Alvarenga,94659,1,51472433,2017-08-27T03:58:43Z
518959855,André Alvarenga,94659,1,51472433,2017-08-27T03:58:43Z
518959856,André Alvarenga,94659,2,52741886,2017-10-08T20:55:27Z
518959857,André Alvarenga,94659,1,51472433,2017-08-27T03:58:43Z
519158751,André Alvarenga,94659,1,51492256,2017-08-27T20:50:09Z
519158752,André Alvarenga,94659,2,53085942,2017-10-20T02:01:46Z
519158753,André Alvarenga,94659,1,51492256,2017-08-27T20:50:09Z
519158754,André Alvarenga,94659,1,51492256,2017-08-27T20:50:09Z
519158755,André Alvarenga,94659,2,59584097,2018-06-05T23:03:58Z
519158756,André Alvarenga,94659,1,51492256,2017-08-27T20:50:09Z
519158757,André Alvarenga,94659,1,51492256,2017-08-27T20:50:09Z
519158758,André Alvarenga,94659,1,51492256,2017-08-27T20:50:09Z
519158759,André Alvarenga,94659,1,51492256,2017-08-27T20:50:09Z
519158760,André Alvarenga,94659,1,51492256,2017-08-27T20:50:09Z
519158761,André Alvarenga,94659,1,51492256,2017-08-27T20:50:09Z
519158762,André Alvarenga,94659,1,51492256,2017-08-27T20:50:09Z
519158763,André Alvarenga,94659,1,51492256,2017-08-27T20:50:09Z
519158764,André Alvarenga,94659,1,51492256,2017-08-27T20:50:10Z
519158765,André Alvarenga,94659,1,51492256,2017-08-27T20:50:10Z
519158766,André Alvarenga,94659,1,51492256,2017-08-27T20:50:10Z
519158767,André Alvarenga,94659,1,51492256,2017-08-27T20:50:10Z
519158768,André Alvarenga,94659,1,51492256,2017-08-27T20:50:10Z
519158769,André Alvarenga,94659,1,51492256,2017-08-27T20:50:10Z
519158770,André Alvarenga,94659,2,54830831,2017-12-22T03:03:30Z
519158771,André Alvarenga,94659,1,51492256,2017-08-27T20:50:10Z
519158772,André Alvarenga,94659,1,51492256,2017-08-27T20:50:10Z
519158773,André Alvarenga,94659,1,51492256,2017-08-27T20:50:10Z
519158774,André Alvarenga,94659,2,55478937,2018-01-16T00:37:52Z
519158775,André Alvarenga,94659,1,51492256,2017-08-27T20:50:10Z
519158776,André Alvarenga,94659,1,51492256,2017-08-27T20:50:10Z
519158777,André Alvarenga,94659,1,51492256,2017-08-27T20:50:10Z
519158778,André Alvarenga,94659,1,51492256,2017-08-27T20:50:10Z
519158779,André Alvarenga,94659,1,51492256,2017-08-27T20:50:10Z
519158780,André Alvarenga,94659,1,51492256,2017-08-27T20:50:10Z
519158781,André Alvarenga,94659,1,51492256,2017-08-27T20:50:11Z
519158782,André Alvarenga,94659,2,55478937,2018-01-16T00:37:59Z
519158783,André Alvarenga,94659,1,51492256,2017-08-27T20:50:11Z
519158784,André Alvarenga,94659,1,51492256,2017-08-27T20:50:11Z
519158785,André Alvarenga,94659,3,63498518,2018-10-14T03:28:38Z
519158786,André Alvarenga,94659,1,51492256,2017-08-27T20:50:11Z
519158787,André Alvarenga,94659,1,51492256,2017-08-27T20:50:11Z
519158788,André Alvarenga,94659,1,51492256,2017-08-27T20:50:11Z
519158790,André Alvarenga,94659,1,51492256,2017-08-27T20:50:11Z
519158791,André Alvarenga,94659,1,51492256,2017-08-27T20:50:11Z
519158792,André Alvarenga,94659,1,51492256,2017-08-27T20:50:11Z
519158793,André Alvarenga,94659,1,51492256,2017-08-27T20:50:11Z
519158794,André Alvarenga,94659,1,51492256,2017-08-27T20:50:11Z
519158795,André Alvarenga,94659,2,55478937,2018-01-16T00:38:02Z
519158796,André Alvarenga,94659,1,51492256,2017-08-27T20:50:12Z
519158797,André Alvarenga,94659,1,51492256,2017-08-27T20:50:12Z
519158798,André Alvarenga,94659,2,55478937,2018-01-16T00:38:04Z
519158799,André Alvarenga,94659,1,51492256,2017-08-27T20:50:12Z
519158800,André Alvarenga,94659,1,51492256,2017-08-27T20:50:12Z
519158801,André Alvarenga,94659,1,51492256,2017-08-27T20:50:12Z
519158802,André Alvarenga,94659,1,51492256,2017-08-27T20:50:12Z
519158803,André Alvarenga,94659,1,51492256,2017-08-27T20:50:12Z
519171082,André Alvarenga,94659,1,51493518,2017-08-27T22:08:28Z
519171083,André Alvarenga,94659,2,55305361,2018-01-09T22:00:52Z
519171084,André Alvarenga,94659,2,55305361,2018-01-09T22:00:31Z
519171085,André Alvarenga,94659,2,65385944,2018-12-11T18:41:27Z
519171086,André Alvarenga,94659,2,56704531,2018-02-26T22:10:41Z
519171087,André Alvarenga,94659,2,65385944,2018-12-11T18:41:34Z
519171088,André Alvarenga,94659,2,64990253,2018-11-28T23:53:32Z
519171089,André Alvarenga,94659,2,55305361,2018-01-09T22:00:35Z
519171090,André Alvarenga,94659,2,63257694,2018-10-06T13:54:02Z
519171091,André Alvarenga,94659,1,51493518,2017-08-27T22:08:28Z
519171092,André Alvarenga,94659,2,55305361,2018-01-09T22:00:37Z
519171093,André Alvarenga,94659,2,56162366,2018-02-07T21:51:33Z
519171094,André Alvarenga,94659,2,56162366,2018-02-07T21:51:35Z
519171096,André Alvarenga,94659,4,65623807,2018-12-19T21:21:37Z
519171097,André Alvarenga,94659,2,55305361,2018-01-09T22:00:29Z
519171098,André Alvarenga,94659,2,55305361,2018-01-09T22:00:33Z
519171099,André Alvarenga,94659,2,63257694,2018-10-06T13:53:58Z
519171100,André Alvarenga,94659,1,51493518,2017-08-27T22:08:29Z
519171101,André Alvarenga,94659,1,51493518,2017-08-27T22:08:29Z
519171102,André Alvarenga,94659,1,51493518,2017-08-27T22:08:29Z
519171103,André Alvarenga,94659,1,51493518,2017-08-27T22:08:29Z
519171104,André Alvarenga,94659,2,55305361,2018-01-09T22:00:38Z
519171105,André Alvarenga,94659,3,64990253,2018-11-28T23:53:27Z
519171106,André Alvarenga,94659,2,56704531,2018-02-26T22:10:43Z
519171107,André Alvarenga,94659,1,51493518,2017-08-27T22:08:29Z
519171109,André Alvarenga,94659,1,51493518,2017-08-27T22:08:29Z
519171110,André Alvarenga,94659,2,55305361,2018-01-09T22:00:41Z
519171111,André Alvarenga,94659,2,63561304,2018-10-16T03:19:31Z
519171112,André Alvarenga,94659,1,51493518,2017-08-27T22:08:30Z
519171113,André Alvarenga,94659,1,51493518,2017-08-27T22:08:30Z
519171114,André Alvarenga,94659,1,51493518,2017-08-27T22:08:30Z
519171115,André Alvarenga,94659,2,55305361,2018-01-09T22:00:46Z
519171116,André Alvarenga,94659,1,51493518,2017-08-27T22:08:30Z
519171117,André Alvarenga,94659,1,51493518,2017-08-27T22:08:30Z
519171118,André Alvarenga,94659,1,51493518,2017-08-27T22:08:30Z
519171119,André Alvarenga,94659,1,51493518,2017-08-27T22:08:30Z
519171120,André Alvarenga,94659,1,51493518,2017-08-27T22:08:30Z
519171121,André Alvarenga,94659,1,51493518,2017-08-27T22:08:30Z
519171122,André Alvarenga,94659,1,51493518,2017-08-27T22:08:30Z
519171123,André Alvarenga,94659,1,51493518,2017-08-27T22:08:30Z
519171124,André Alvarenga,94659,1,51493518,2017-08-27T22:08:30Z
519171125,André Alvarenga,94659,1,51493518,2017-08-27T22:08:30Z
519171126,André Alvarenga,94659,1,51493518,2017-08-27T22:08:30Z
519171127,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171128,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171129,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171130,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171131,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171132,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171133,André Alvarenga,94659,2,55305361,2018-01-09T22:00:44Z
519171134,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171135,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171136,André Alvarenga,94659,2,55305361,2018-01-09T22:00:42Z
519171137,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171138,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171139,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171140,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171141,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171142,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171143,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171144,André Alvarenga,94659,1,51493518,2017-08-27T22:08:31Z
519171145,André Alvarenga,94659,1,51493518,2017-08-27T22:08:32Z
519171146,André Alvarenga,94659,1,51493518,2017-08-27T22:08:32Z
519171147,André Alvarenga,94659,1,51493518,2017-08-27T22:08:32Z
519171148,André Alvarenga,94659,1,51493518,2017-08-27T22:08:32Z
519171149,André Alvarenga,94659,1,51493518,2017-08-27T22:08:32Z
519171150,André Alvarenga,94659,1,51493518,2017-08-27T22:08:32Z
519171151,André Alvarenga,94659,1,51493518,2017-08-27T22:08:32Z
519171152,André Alvarenga,94659,1,51493518,2017-08-27T22:08:32Z
519171153,André Alvarenga,94659,3,61022826,2018-07-24T13:01:04Z
519171154,André Alvarenga,94659,1,51493518,2017-08-27T22:08:32Z
519171155,André Alvarenga,94659,1,51493518,2017-08-27T22:08:32Z
519171156,André Alvarenga,94659,1,51493518,2017-08-27T22:08:32Z
519171157,André Alvarenga,94659,1,51493518,2017-08-27T22:08:32Z
519171158,André Alvarenga,94659,1,51493518,2017-08-27T22:08:32Z
519171159,André Alvarenga,94659,2,64990253,2018-11-28T23:53:24Z
519171160,André Alvarenga,94659,1,51493518,2017-08-27T22:08:32Z
519171161,André Alvarenga,94659,2,56704531,2018-02-26T22:10:39Z
519171162,André Alvarenga,94659,2,60716171,2018-07-14T16:56:32Z
519171163,André Alvarenga,94659,2,63257694,2018-10-06T13:53:54Z
519171164,André Alvarenga,94659,2,56704531,2018-02-26T22:10:45Z
519171165,André Alvarenga,94659,2,60716171,2018-07-14T16:56:30Z
519171166,André Alvarenga,94659,1,51493518,2017-08-27T22:08:33Z
519171167,André Alvarenga,94659,1,51493518,2017-08-27T22:08:33Z
519171168,André Alvarenga,94659,1,51493518,2017-08-27T22:08:33Z
519171169,André Alvarenga,94659,1,51493518,2017-08-27T22:08:33Z
519171170,André Alvarenga,94659,1,51493518,2017-08-27T22:08:33Z
519171171,André Alvarenga,94659,2,64990253,2018-11-28T23:53:20Z
519171172,André Alvarenga,94659,1,51493518,2017-08-27T22:08:33Z
519171173,André Alvarenga,94659,2,63257694,2018-10-06T13:53:51Z
519171174,André Alvarenga,94659,1,51493518,2017-08-27T22:08:33Z
519171175,André Alvarenga,94659,1,51493518,2017-08-27T22:08:33Z
519171176,André Alvarenga,94659,2,56162366,2018-02-07T21:51:31Z
519171177,André Alvarenga,94659,2,56162366,2018-02-07T21:51:28Z
519171178,André Alvarenga,94659,2,52914795,2017-10-14T02:38:24Z
519171179,André Alvarenga,94659,1,51493518,2017-08-27T22:08:34Z
519171180,André Alvarenga,94659,1,51493518,2017-08-27T22:08:34Z
519171181,André Alvarenga,94659,1,51493518,2017-08-27T22:08:34Z
519171182,André Alvarenga,94659,1,51493518,2017-08-27T22:08:34Z
519171183,André Alvarenga,94659,1,51493518,2017-08-27T22:08:34Z
519171184,André Alvarenga,94659,1,51493518,2017-08-27T22:08:34Z
519171185,André Alvarenga,94659,1,51493518,2017-08-27T22:08:34Z
519171186,André Alvarenga,94659,1,51493518,2017-08-27T22:08:34Z
519171187,André Alvarenga,94659,1,51493518,2017-08-27T22:08:34Z
519171188,André Alvarenga,94659,1,51493518,2017-08-27T22:08:34Z
519171189,André Alvarenga,94659,1,51493518,2017-08-27T22:08:35Z
519171190,André Alvarenga,94659,1,51493518,2017-08-27T22:08:35Z
519171191,André Alvarenga,94659,1,51493518,2017-08-27T22:08:35Z
519171192,André Alvarenga,94659,1,51493518,2017-08-27T22:08:35Z
519171193,André Alvarenga,94659,2,52809641,2017-10-11T00:59:25Z
519171194,André Alvarenga,94659,1,51493518,2017-08-27T22:08:35Z
519171195,André Alvarenga,94659,1,51493518,2017-08-27T22:08:35Z
519171196,André Alvarenga,94659,3,53700106,2017-11-11T20:56:55Z
519171197,André Alvarenga,94659,2,52462992,2017-09-29T01:57:22Z
519171198,André Alvarenga,94659,1,51493518,2017-08-27T22:08:35Z
519171199,André Alvarenga,94659,1,51493518,2017-08-27T22:08:35Z
519171200,André Alvarenga,94659,1,51493518,2017-08-27T22:08:35Z
519171201,André Alvarenga,94659,2,52809641,2017-10-11T00:59:26Z
519171202,André Alvarenga,94659,1,51493518,2017-08-27T22:08:35Z
519171203,André Alvarenga,94659,1,51493518,2017-08-27T22:08:35Z
519171204,André Alvarenga,94659,1,51493518,2017-08-27T22:08:36Z
519171205,André Alvarenga,94659,1,51493518,2017-08-27T22:08:36Z
519171206,André Alvarenga,94659,1,51493518,2017-08-27T22:08:36Z
519171207,André Alvarenga,94659,1,51493518,2017-08-27T22:08:36Z
519189172,André Alvarenga,94659,1,51495715,2017-08-28T02:06:49Z
519189173,André Alvarenga,94659,1,51495715,2017-08-28T02:06:49Z
519189174,André Alvarenga,94659,1,51495715,2017-08-28T02:06:49Z
519189175,André Alvarenga,94659,2,54802250,2017-12-21T02:31:02Z
519189176,André Alvarenga,94659,1,51495715,2017-08-28T02:06:49Z
519189177,André Alvarenga,94659,1,51495715,2017-08-28T02:06:49Z
519189178,André Alvarenga,94659,1,51495715,2017-08-28T02:06:49Z
519189179,André Alvarenga,94659,1,51495715,2017-08-28T02:06:50Z
519189180,André Alvarenga,94659,1,51495715,2017-08-28T02:06:50Z
519189181,André Alvarenga,94659,1,51495715,2017-08-28T02:06:50Z
519189182,André Alvarenga,94659,2,54802250,2017-12-21T02:31:25Z
519189183,André Alvarenga,94659,1,51495715,2017-08-28T02:06:50Z
519189184,André Alvarenga,94659,1,51495715,2017-08-28T02:06:50Z
519189185,André Alvarenga,94659,2,58111252,2018-04-15T14:25:04Z
519189186,André Alvarenga,94659,2,58110981,2018-04-15T14:11:02Z
519189187,André Alvarenga,94659,2,55478937,2018-01-16T00:37:44Z
519189188,André Alvarenga,94659,2,55478937,2018-01-16T00:37:46Z
519189189,André Alvarenga,94659,2,55478937,2018-01-16T00:37:49Z
519189190,André Alvarenga,94659,1,51495715,2017-08-28T02:06:50Z
519189191,André Alvarenga,94659,1,51495715,2017-08-28T02:06:50Z
519189192,André Alvarenga,94659,1,51495715,2017-08-28T02:06:50Z
519189193,André Alvarenga,94659,1,51495715,2017-08-28T02:06:50Z
519189194,André Alvarenga,94659,1,51495715,2017-08-28T02:06:50Z
519189195,André Alvarenga,94659,1,51495715,2017-08-28T02:06:50Z
519189196,André Alvarenga,94659,1,51495715,2017-08-28T02:06:50Z
519189197,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189198,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189199,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189200,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189201,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189202,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189203,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189204,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189205,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189206,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189207,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189208,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189209,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189210,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189211,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189212,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189213,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189214,André Alvarenga,94659,1,51495715,2017-08-28T02:06:51Z
519189215,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189216,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189217,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189218,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189219,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189220,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189221,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189222,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189223,André Alvarenga,94659,2,54802250,2017-12-21T02:31:28Z
519189224,André Alvarenga,94659,2,54802250,2017-12-21T02:31:11Z
519189225,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189226,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189227,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189228,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189229,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189230,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189231,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189232,André Alvarenga,94659,1,51495715,2017-08-28T02:06:52Z
519189233,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189234,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189235,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189236,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189237,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189238,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189239,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189240,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189241,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189242,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189243,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189244,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189245,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189246,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189247,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189248,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189249,André Alvarenga,94659,1,51495715,2017-08-28T02:06:53Z
519189250,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189251,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189252,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189253,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189254,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189255,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189256,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189257,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189258,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189259,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189260,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189261,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189262,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189263,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189264,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189265,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189266,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189267,André Alvarenga,94659,1,51495715,2017-08-28T02:06:54Z
519189268,André Alvarenga,94659,1,51495715,2017-08-28T02:06:55Z
519189269,André Alvarenga,94659,1,51495715,2017-08-28T02:06:55Z
519189270,André Alvarenga,94659,2,60716171,2018-07-14T16:56:27Z
519189271,André Alvarenga,94659,1,51495715,2017-08-28T02:06:55Z
519189272,André Alvarenga,94659,1,51495715,2017-08-28T02:06:55Z
519189273,André Alvarenga,94659,3,60716328,2018-07-14T17:06:30Z
519189275,André Alvarenga,94659,1,51495715,2017-08-28T02:06:55Z
519189276,André Alvarenga,94659,2,60716171,2018-07-14T16:56:41Z
519189277,André Alvarenga,94659,1,51495715,2017-08-28T02:06:55Z
519189278,André Alvarenga,94659,1,51495715,2017-08-28T02:06:55Z
519189279,André Alvarenga,94659,1,51495715,2017-08-28T02:06:55Z
519189280,André Alvarenga,94659,3,60716328,2018-07-14T17:06:30Z
519189281,André Alvarenga,94659,1,51495715,2017-08-28T02:06:55Z
519189282,André Alvarenga,94659,1,51495715,2017-08-28T02:06:55Z
519189283,André Alvarenga,94659,1,51495715,2017-08-28T02:06:55Z
519189284,André Alvarenga,94659,1,51495715,2017-08-28T02:06:55Z
519189285,André Alvarenga,94659,2,52462842,2017-09-29T01:42:47Z
519189286,André Alvarenga,94659,1,51495715,2017-08-28T02:06:56Z
519189287,André Alvarenga,94659,1,51495715,2017-08-28T02:06:56Z
519189288,André Alvarenga,94659,2,53453986,2017-11-02T14:50:55Z
519189289,André Alvarenga,94659,2,53453986,2017-11-02T14:50:55Z
519189290,André Alvarenga,94659,2,52581204,2017-10-02T23:41:12Z
519189291,André Alvarenga,94659,1,51495715,2017-08-28T02:06:56Z
519189292,André Alvarenga,94659,1,51495715,2017-08-28T02:06:56Z
519189293,André Alvarenga,94659,1,51495715,2017-08-28T02:06:56Z
519189294,André Alvarenga,94659,1,51495715,2017-08-28T02:06:56Z
519189295,André Alvarenga,94659,1,51495715,2017-08-28T02:06:56Z
519189296,André Alvarenga,94659,1,51495715,2017-08-28T02:06:56Z
519189297,André Alvarenga,94659,1,51495715,2017-08-28T02:06:56Z
519189298,André Alvarenga,94659,1,51495715,2017-08-28T02:06:56Z
519189299,André Alvarenga,94659,1,51495715,2017-08-28T02:06:56Z
519189300,André Alvarenga,94659,1,51495715,2017-08-28T02:06:56Z
519189301,André Alvarenga,94659,2,56051829,2018-02-04T11:20:32Z
519189302,André Alvarenga,94659,1,51495715,2017-08-28T02:06:56Z
519189303,André Alvarenga,94659,1,51495715,2017-08-28T02:06:57Z
519189304,André Alvarenga,94659,1,51495715,2017-08-28T02:06:57Z
519189305,André Alvarenga,94659,2,52495311,2017-09-29T21:50:36Z
519189306,André Alvarenga,94659,2,52661920,2017-10-05T17:50:05Z
519189307,André Alvarenga,94659,1,51495715,2017-08-28T02:06:57Z
519189308,André Alvarenga,94659,1,51495715,2017-08-28T02:06:57Z
519189309,André Alvarenga,94659,1,51495715,2017-08-28T02:06:57Z
519189310,André Alvarenga,94659,1,51495715,2017-08-28T02:06:57Z
519189311,André Alvarenga,94659,1,51495715,2017-08-28T02:06:57Z
519189312,André Alvarenga,94659,1,51495715,2017-08-28T02:06:57Z
519189313,André Alvarenga,94659,1,51495715,2017-08-28T02:06:57Z
519189314,André Alvarenga,94659,1,51495715,2017-08-28T02:06:57Z
519189315,André Alvarenga,94659,1,51495715,2017-08-28T02:06:57Z
519189316,André Alvarenga,94659,1,51495715,2017-08-28T02:06:57Z
519189317,André Alvarenga,94659,1,51495715,2017-08-28T02:06:57Z
519189318,André Alvarenga,94659,1,51495715,2017-08-28T02:06:57Z
